Problema,Algoritmo,M (Objetivos),N (Variáveis),Semente,Hipervolume,IGDPlus,Spacing,Pareto Subset,Taxa de Erro
DPF5,NSGA2deap,3,22,11,1.111247648027034,0.008684846961349798,0.03089906897276621,,
DPF5,NSGA2deap,3,22,12,1.1091206803476503,0.0090900201875221,0.030246902225453915,,
DPF5,NSGA2deap,3,22,13,1.1093039213767286,0.008952438432182942,0.029878415639987346,,
DPF5,NSGA2deap,3,22,14,1.1073969846542338,0.009365628246404916,0.0446864251331786,,
DPF5,NSGA2deap,3,22,15,1.1082896810817227,0.009504124353329568,0.02860123705363181,,
DPF5,NSGA2deap,3,22,16,1.106920709733431,0.009154473813770714,0.04083139156386039,,
DPF5,NSGA2deap,3,22,17,1.1073836772471808,0.009293349695371747,0.034620064824772485,,
DPF5,NSGA2deap,3,22,18,1.1080870739436788,0.009022429045317925,0.03284799796526004,,
DPF5,NSGA2deap,3,22,19,1.1099928889386528,0.00872532896328424,0.02989528551548187,,
DPF5,NSGA2deap,3,22,20,1.1094909460592253,0.008729805318123401,0.03116476238719144,,
DPF5,NSGA2deap,3,22,21,1.1067106427484594,0.00887305995906752,0.031986216556254804,,
DPF5,NSGA2deap,3,22,22,1.1079150412136336,0.00905051509675615,0.02817397800875789,,
DPF5,NSGA2deap,3,22,23,1.1096008571633953,0.008592309920958375,0.03323511999262801,,
DPF5,NSGA2deap,3,22,24,1.1073317620815994,0.009305896241922282,0.031129371626860487,,
DPF5,NSGA2deap,3,22,25,1.109544719715588,0.009158340292089912,0.030922442078010884,,
DPF5,NSGA2deap,3,22,26,1.1088428016415424,0.009090638404049365,0.03342501678447429,,
DPF5,NSGA2deap,3,22,27,1.1082629911670865,0.009475516622519827,0.032047227695982096,,
DPF5,NSGA2deap,3,22,28,1.1100143080029734,0.009448913145772736,0.028525750016152582,,
DPF5,NSGA2deap,3,22,29,1.1111597644850808,0.008006411098669028,0.03290812932100784,,
DPF5,NSGA2deap,3,22,30,1.1095048049942164,0.008741958784622271,0.03195516685698428,,
DPF5,NSGA3,3,22,1,1.1140003442475541,0.010524312314468749,0.027973189048897444,,
DPF5,NSGA3,3,22,2,1.1138920560422838,0.010562001818311281,0.027902691432367354,,
DPF5,NSGA3,3,22,3,1.1140137111272879,0.010510066196701116,0.027986557430619133,,
DPF5,NSGA3,3,22,4,1.1140142485557476,0.01052865178991758,0.027905625113192813,,
DPF5,NSGA3,3,22,5,1.114009549608117,0.01053641776676482,0.02779115014973935,,
DPF5,NSGA3,3,22,6,1.1142411222880106,0.010487077923005775,0.027738879060612055,,
DPF5,NSGA3,3,22,7,1.114027818307977,0.010529779282278232,0.027880528572313365,,
DPF5,NSGA3,3,22,8,1.1140152541590858,0.01052983749416019,0.027935702670547447,,
DPF5,NSGA3,3,22,9,1.1140213933021288,0.010496956010982024,0.027967116190927472,,
DPF5,NSGA3,3,22,10,1.1141646901010722,0.010507757215088648,0.027796515568016118,,
DPF5,NSGA3,3,22,11,1.113958390788409,0.01063143996817999,0.027516638400431177,,
DPF5,NSGA3,3,22,12,1.1140069520625828,0.010531746461295797,0.027563804310326356,,
DPF5,NSGA3,3,22,13,1.1139943158734065,0.010536759748576253,0.027498102739780733,,
DPF5,NSGA3,3,22,14,1.1141713075801785,0.010574123855283295,0.02772062796101456,,
DPF5,NSGA3,3,22,15,1.113971623019581,0.010544065822971115,0.027712328638467353,,
DPF5,NSGA3,3,22,16,1.1136708542742557,0.011208727859148272,0.027736399649997013,,
DPF5,NSGA3,3,22,17,1.1139030321071888,0.010530467312563949,0.027899899028529365,,
DPF5,NSGA3,3,22,18,1.1140175806923196,0.010529856832514397,0.02794617679989265,,
DPF5,NSGA3,3,22,19,1.1140288491699166,0.010560579562372096,0.027964969143175922,,
DPF5,NSGA3,3,22,20,1.1140323365636164,0.01053199789215996,0.027905534083598575,,
DPF5,NSGA3,3,22,21,1.114037038500672,0.010530166949030875,0.02793791383197241,,
DPF5,NSGA3,3,22,22,1.1140206135085648,0.010524628820933668,0.027962260600895975,,
DPF5,NSGA3,3,22,23,1.1138427915340479,0.010531914931277631,0.027994764862852833,,
DPF5,NSGA3,3,22,24,1.1142534924474568,0.01048315403818155,0.027748957000503057,,
DPF5,NSGA3,3,22,25,1.1140344080135534,0.010537034619021128,0.027950303301295207,,
DPF5,NSGA3,3,22,26,1.114014778802527,0.010550174788968743,0.027944676537302458,,
DPF5,NSGA3,3,22,27,1.114242922712501,0.010508251800446372,0.027333635662144792,,
DPF5,NSGA3,3,22,28,1.1140151351039203,0.010569398440558177,0.02788440579264044,,
DPF5,NSGA3,3,22,29,1.114013063531367,0.010533258246687093,0.027972438085504425,,
DPF5,NSGA3,3,22,30,1.1140117046050857,0.01053203252757251,0.027955173787006366,,
DPF5,MOEAD,3,22,1,1.116071615045564,0.009764319438043656,0.04724744612346563,,
DPF5,MOEAD,3,22,2,1.1160760304037547,0.009789077830916744,0.04741643254020558,,
DPF5,MOEAD,3,22,3,1.1160690073361048,0.009771550332776765,0.04741494081329283,,
DPF5,MOEAD,3,22,4,1.1160966532559105,0.009747652308638038,0.047430522361841546,,
DPF5,MOEAD,3,22,5,1.1160863038434314,0.009758896598694075,0.047454156321765646,,
DPF5,MOEAD,3,22,6,1.11610375405697,0.009736065646545495,0.0474882606711788,,
DPF5,MOEAD,3,22,7,1.1160989601172409,0.009750692976930556,0.047467800258775276,,
DPF5,MOEAD,3,22,8,1.1160745342862421,0.009742916560570043,0.04746224863141933,,
DPF5,MOEAD,3,22,9,1.1161030555566738,0.009740753780710714,0.04740937729539177,,
DPF5,MOEAD,3,22,10,1.1161028125037138,0.009740135714050675,0.04742460989384792,,
DPF5,MOEAD,3,22,11,1.1160687014239865,0.009735688659132116,0.0474001194192633,,
DPF5,MOEAD,3,22,12,1.116093827656329,0.00974695531370687,0.047476650023823744,,
DPF5,MOEAD,3,22,13,1.1161017841757164,0.00974910776997422,0.047466350964944365,,
DPF5,MOEAD,3,22,14,1.1161047276472276,0.009739042124331167,0.04744390304024562,,
DPF5,MOEAD,3,22,15,1.1160964830698568,0.0097475993094179,0.04745517002112878,,
DPF5,MOEAD,3,22,16,1.1160915352143954,0.00975992348920156,0.047496875824854005,,
DPF5,MOEAD,3,22,17,1.1161058650789473,0.009737762892302338,0.04746324262433398,,
DPF5,MOEAD,3,22,18,1.1160861496067864,0.009757011690768942,0.0473988365632129,,
DPF5,MOEAD,3,22,19,1.1160892547245365,0.009773904942992632,0.047463350954550655,,
DPF5,MOEAD,3,22,20,1.116099881146814,0.009741924948832463,0.04727138096591198,,
DPF5,MOEAD,3,22,21,1.1160982374421466,0.00975541854109072,0.04747255898294098,,
DPF5,MOEAD,3,22,22,1.116089453786187,0.009744469379796636,0.04743299002527646,,
DPF5,MOEAD,3,22,23,1.1160965132898955,0.00974770140094545,0.047418826263563765,,
DPF5,MOEAD,3,22,24,1.1160889152878595,0.0097541647689342,0.04719500085365494,,
DPF5,MOEAD,3,22,25,1.116099168968952,0.009740999901892313,0.04723506848126323,,
DPF5,MOEAD,3,22,26,1.116102974096939,0.00974726709991364,0.047514929245966966,,
DPF5,MOEAD,3,22,27,1.1161020703522402,0.009738342124250154,0.04732079838886812,,
DPF5,MOEAD,3,22,28,1.1160965487836385,0.009754382108797293,0.04744109240786894,,
DPF5,MOEAD,3,22,29,1.1160950147198863,0.009740994406468511,0.04742412388114556,,
DPF5,MOEAD,3,22,30,1.1160674509067752,0.009757122625784643,0.047420854001516875,,
DPF5,MEAMT,3,22,1,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,2,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,3,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,4,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,5,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,6,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,7,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,8,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,9,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,10,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,11,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,12,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,13,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,14,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,15,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,16,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,17,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,18,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,19,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,20,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,21,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,22,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,23,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,24,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,25,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,26,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,27,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,28,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,29,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DPF5,MEAMT,3,22,30,1.0764357745270507,0.0664708115642205,0.034978067394967956,,
DTLZ2,NSGA3,3,12,1,1.1444277840220263,0.012282396005799716,0.029266274457026502,,
DTLZ2,NSGA3,3,12,2,1.144427173429704,0.012285599585564664,0.02926310446377973,,
DTLZ2,NSGA3,3,12,3,1.1444276145953989,0.012282162544231904,0.029259075811632475,,
DTLZ2,NSGA3,3,12,4,1.1444270955083085,0.012283366487683859,0.029235531318633913,,
DTLZ2,NSGA3,3,12,5,1.1444279988450163,0.012284856319943131,0.029274740702983047,,
DTLZ2,NSGA3,3,12,6,1.1444258841536217,0.012287168311603314,0.02922189100080908,,
DTLZ2,NSGA3,3,12,7,1.144427040169774,0.012284836457105224,0.029261133792710985,,
DTLZ2,NSGA3,3,12,8,1.1444252074148076,0.012284988092548734,0.02920113695813359,,
DTLZ2,NSGA3,3,12,9,1.1444269408731937,0.012288296556235171,0.02926034453244764,,
DTLZ2,NSGA3,3,12,10,1.1444265102176032,0.012284635004363274,0.029248120868032745,,
DTLZ2,NSGA3,3,12,11,1.1444271467191438,0.012287410947667731,0.029238541480549822,,
DTLZ2,NSGA3,3,12,12,1.1444271236042627,0.012283623148332704,0.02926906661820526,,
DTLZ2,NSGA3,3,12,13,1.1444277960465339,0.012284218253786982,0.029288143255288515,,
DTLZ2,NSGA3,3,12,14,1.1444283900555388,0.012281730161843392,0.029241669881969783,,
DTLZ2,NSGA3,3,12,15,1.144427741955813,0.012285862207008946,0.029249953602683624,,
DTLZ2,NSGA3,3,12,16,1.144427386390038,0.012287737986287456,0.029262409588167233,,
DTLZ2,NSGA3,3,12,17,1.1444263917769049,0.012284631275679667,0.029268736739609967,,
DTLZ2,NSGA3,3,12,18,1.1444274900448757,0.0122872421751342,0.029264502076475168,,
DTLZ2,NSGA3,3,12,19,1.1444270986411988,0.012284414734119509,0.02926358380163484,,
DTLZ2,NSGA3,3,12,20,1.1444271798895511,0.01228228690224821,0.029269141962653133,,
DTLZ2,NSGA3,3,12,21,1.1444282756598145,0.012283818702808664,0.02926193258644246,,
DTLZ2,NSGA3,3,12,22,1.1444275121116618,0.012286385308255715,0.029271049464319875,,
DTLZ2,NSGA3,3,12,23,1.1444270149211824,0.01228748589373575,0.029266978829902427,,
DTLZ2,NSGA3,3,12,24,1.1444259066866131,0.012286273324047504,0.029261350981259624,,
DTLZ2,NSGA3,3,12,25,1.1444264678334148,0.0122855401977415,0.029277405087509093,,
DTLZ2,NSGA3,3,12,26,1.1444279742409296,0.012283209058798455,0.029264001702799813,,
DTLZ2,NSGA3,3,12,27,1.1444276931333373,0.012285852734434949,0.029257884677510792,,
DTLZ2,NSGA3,3,12,28,1.1444271830747264,0.012284300820736874,0.0292595914040368,,
DTLZ2,NSGA3,3,12,29,1.1444278449270966,0.012285599815279975,0.029281313200862146,,
DTLZ2,NSGA3,3,12,30,1.1444268989016977,0.012283191102037109,0.029272708011157344,,
DTLZ2,NSGA2deap,3,12,1,1.1324795073582306,0.02051161473113954,0.030586359019343076,,
DTLZ2,NSGA2deap,3,12,2,1.1355232245815845,0.019445810928245304,0.03415112849099895,,
DTLZ2,NSGA2deap,3,12,3,1.1359316653954497,0.019740425340117346,0.03397694336836094,,
DTLZ2,NSGA2deap,3,12,4,1.1355781471886024,0.019423652763963725,0.0334920864482385,,
DTLZ2,NSGA2deap,3,12,5,1.1332857647643813,0.020279945670876126,0.030318011504218183,,
DTLZ2,NSGA2deap,3,12,6,1.133131200256409,0.020198899132884297,0.03128352276704867,,
DTLZ2,NSGA2deap,3,12,7,1.1353062601830515,0.01982522303869805,0.03187981228481532,,
DTLZ2,NSGA2deap,3,12,8,1.1332333641617343,0.020223438285291485,0.0331705198396527,,
DTLZ2,NSGA2deap,3,12,9,1.1345470139810274,0.0200375299020531,0.031828952361873004,,
DTLZ2,NSGA2deap,3,12,10,1.1360174405796908,0.019817780216669304,0.030592186046713456,,
DTLZ2,NSGA2deap,3,12,11,1.1351516354189275,0.02008581146741023,0.031924987188427116,,
DTLZ2,NSGA2deap,3,12,12,1.1343782349692648,0.019332454839023957,0.030725699481822046,,
DTLZ2,NSGA2deap,3,12,13,1.1355970499768664,0.02004842294519108,0.03623157312758974,,
DTLZ2,NSGA2deap,3,12,14,1.1342044967540605,0.019200740831621634,0.03334402207344774,,
DTLZ2,NSGA2deap,3,12,15,1.135824910422402,0.019702381729373965,0.03297202449231548,,
DTLZ2,NSGA2deap,3,12,16,1.1347086223359044,0.01963040142873082,0.03253787434172671,,
DTLZ2,NSGA2deap,3,12,17,1.133855892372084,0.02005325523009601,0.030011640424573077,,
DTLZ2,NSGA2deap,3,12,18,1.13565847821149,0.019891638045154855,0.030358830362989506,,
DTLZ2,NSGA2deap,3,12,19,1.1347796784142632,0.019456282695930333,0.032053776474529956,,
DTLZ2,NSGA2deap,3,12,20,1.1365036840604805,0.019352105939096996,0.03331279266418873,,
DTLZ2,NSGA2deap,3,12,21,1.1345702247783025,0.020064562043414273,0.02981499093998096,,
DTLZ2,NSGA2deap,3,12,22,1.136279009458475,0.019082917373863046,0.03045751067249693,,
DTLZ2,NSGA2deap,3,12,23,1.1357757619222457,0.019256560579250702,0.03164095424516119,,
DTLZ2,NSGA2deap,3,12,24,1.1358610695120976,0.019927443941200062,0.033962769829242276,,
DTLZ2,NSGA2deap,3,12,25,1.1344442030520872,0.01953652379239784,0.031615806419327284,,
DTLZ2,NSGA2deap,3,12,26,1.1354718014148797,0.020071039089135545,0.031320572880643174,,
DTLZ2,NSGA2deap,3,12,27,1.135983304007547,0.019219107597035795,0.034769469305453035,,
DTLZ2,NSGA2deap,3,12,28,1.1336949097614115,0.019755843300790915,0.03010963515855702,,
DTLZ2,NSGA2deap,3,12,29,1.1356014579387927,0.019702655156772754,0.032610888764398556,,
DTLZ2,NSGA2deap,3,12,30,1.1289366785893835,0.020643986095127555,0.0331208352468772,,
DTLZ2,MEAMT,3,12,1,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,2,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,3,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,4,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,5,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,6,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,7,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,8,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,9,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,10,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,11,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,12,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,13,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,14,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,15,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,16,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,17,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,18,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,19,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,20,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,21,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,22,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,23,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,24,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,25,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,26,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,27,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,28,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,29,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MEAMT,3,12,30,1.0543217786493737,0.08824875225730786,0.028396061848927505,,
DTLZ2,MOEAD,3,12,1,1.1444274922622948,0.01228528631758698,0.029267582984769974,,
DTLZ2,MOEAD,3,12,2,1.1444277044394089,0.012284693939369314,0.029269365618384943,,
DTLZ2,MOEAD,3,12,3,1.1444255983806904,0.012285102280430003,0.02927049885076057,,
DTLZ2,MOEAD,3,12,4,1.1444268753267552,0.01228488010346676,0.029267170069519975,,
DTLZ2,MOEAD,3,12,5,1.1444272753790883,0.012285362307090384,0.02926947626247056,,
DTLZ2,MOEAD,3,12,6,1.1444273648922354,0.012284850558260924,0.02926988955129401,,
DTLZ2,MOEAD,3,12,7,1.144427185662062,0.012284648146489796,0.029269016655961273,,
DTLZ2,MOEAD,3,12,8,1.1444267832615156,0.012285494443241712,0.029266392568612954,,
DTLZ2,MOEAD,3,12,9,1.1444261497450554,0.012284295221400602,0.029268140857438705,,
DTLZ2,MOEAD,3,12,10,1.1444268822539594,0.012284943700032292,0.029271028015059604,,
DTLZ2,MOEAD,3,12,11,1.144427280735962,0.012284806143441377,0.029263630107576096,,
DTLZ2,MOEAD,3,12,12,1.1444267520307476,0.01228452754009156,0.029267688425050224,,
DTLZ2,MOEAD,3,12,13,1.1444271854835182,0.012285007191683036,0.029269497020380314,,
DTLZ2,MOEAD,3,12,14,1.1444277777168348,0.012284779766216794,0.0292693561187325,,
DTLZ2,MOEAD,3,12,15,1.1444271385200446,0.012285228262030138,0.029263725817118186,,
DTLZ2,MOEAD,3,12,16,1.1444275725159865,0.012284656237723004,0.029266517372373273,,
DTLZ2,MOEAD,3,12,17,1.1444268027220317,0.012284642010172138,0.02926356201423453,,
DTLZ2,MOEAD,3,12,18,1.1444270900518903,0.012285229914957781,0.02926692130450876,,
DTLZ2,MOEAD,3,12,19,1.144427465254975,0.012284958385642246,0.029268312890408914,,
DTLZ2,MOEAD,3,12,20,1.1444268462416556,0.01228446835634737,0.029267793747796294,,
DTLZ2,MOEAD,3,12,21,1.1444273493672534,0.012285385268591886,0.029264509294869137,,
DTLZ2,MOEAD,3,12,22,1.1444265492097814,0.012285428483153496,0.029267802819861313,,
DTLZ2,MOEAD,3,12,23,1.144425936394835,0.0122847023391752,0.02926881604522852,,
DTLZ2,MOEAD,3,12,24,1.1444274974905475,0.012284323676667317,0.029269678664790327,,
DTLZ2,MOEAD,3,12,25,1.1444277715824387,0.012285307514007537,0.02926842713443537,,
DTLZ2,MOEAD,3,12,26,1.144427233573146,0.01228385468693944,0.02926545316392702,,
DTLZ2,MOEAD,3,12,27,1.1444267808418398,0.012284904619036446,0.029269210486537404,,
DTLZ2,MOEAD,3,12,28,1.144425676633638,0.012284785527944358,0.029264497480703425,,
DTLZ2,MOEAD,3,12,29,1.1444273546701396,0.012285215129136181,0.02926950346101863,,
DTLZ2,MOEAD,3,12,30,1.1444272623771528,0.012284490589006727,0.029270944281546404,,
DTLZ2,MEAMT-ENXUTO,3,12,1,1.0449047947782568,0.09404782422413181,0.02073835950935709,,
DTLZ2,MEAMT-ENXUTO,3,12,2,1.0806680228603502,0.07312874916548391,0.036322788833896266,,
DTLZ2,MEAMT-ENXUTO,3,12,3,1.0910151682888132,0.057748524750085475,0.034909175978805114,,
DTLZ2,MEAMT-ENXUTO,3,12,4,1.0825771218272402,0.06942298067717034,0.046216672916927874,,
DTLZ2,MEAMT-ENXUTO,3,12,5,1.1226352281345764,0.0328045293747178,0.048060832978237204,,
DTLZ2,MEAMT-ENXUTO,3,12,6,1.0737687784165608,0.0751781524362857,0.04170932744285662,,
DTLZ2,MEAMT-ENXUTO,3,12,7,1.042491261044319,0.09618292229116387,0.030213333890836493,,
DTLZ2,MEAMT-ENXUTO,3,12,8,1.1222182151095739,0.03419032378050609,0.04035035332917567,,
DTLZ2,MEAMT-ENXUTO,3,12,9,1.115395911407568,0.03914975778787903,0.04060525224995475,,
DTLZ2,MEAMT-ENXUTO,3,12,10,1.1253920921012381,0.03063550992966209,0.049240612948629726,,
DTLZ2,MEAMT-ENXUTO,3,12,11,1.077985149045669,0.06691249586797492,0.025081239897325847,,
DTLZ2,MEAMT-ENXUTO,3,12,12,1.0741085963144223,0.07529104240779702,0.0349736852250524,,
DTLZ2,MEAMT-ENXUTO,3,12,13,1.096393225187125,0.053211609004063805,0.034702181883061144,,
